Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID0298,Becky,2021-01-06,11:12:29,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0299,Martha,2021-01-06,11:29:46,Technical Support,Y,Y,74.0,1.52,5.0
ID0300,Diane,2021-01-06,11:29:46,Payment related,Y,Y,80.0,4.45,4.0
ID0301,Dan,2021-01-06,11:38:24,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0302,Joe,2021-01-06,11:38:24,Contract related,Y,Y,110.0,3.9,2.0
ID0303,Stewart,2021-01-06,11:45:36,Payment related,Y,Y,26.0,3.13,3.0
ID0304,Greg,2021-01-06,11:45:36,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0305,Joe,2021-01-06,12:05:46,Admin Support,Y,Y,97.0,1.78,3.0
ID0306,Dan,2021-01-06,12:05:46,Admin Support,Y,N,82.0,5.67,3.0
ID0307,Becky,2021-01-06,12:07:12,Streaming,Y,N,102.0,5.88,5.0
ID0308,Jim,2021-01-06,12:07:12,Admin Support,Y,Y,120.0,0.87,5.0
ID0309,Greg,2021-01-06,13:30:43,Streaming,Y,Y,70.0,5.32,3.0
ID0310,Diane,2021-01-06,13:30:43,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0311,Stewart,2021-01-06,13:58:05,Payment related,Y,Y,122.0,2.93,3.0
ID0312,Martha,2021-01-06,13:58:05,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0313,Joe,2021-01-06,14:03:50,Payment related,Y,Y,19.0,0.92,1.0
ID0314,Greg,2021-01-06,14:03:50,Payment related,Y,Y,71.0,2.62,4.0
ID0315,Joe,2021-01-06,14:13:55,Technical Support,Y,Y,24.0,4.98,1.0
ID0316,Martha,2021-01-06,14:13:55,Technical Support,Y,Y,67.0,5.6,1.0
ID0317,Martha,2021-01-06,14:32:38,Streaming,Y,N,57.0,4.23,3.0
ID0318,Diane,2021-01-06,14:32:38,Streaming,Y,Y,108.0,5.05,4.0
ID0319,Stewart,2021-01-06,14:57:07,Payment related,Y,Y,99.0,4.13,4.0
ID0320,Stewart,2021-01-06,14:57:07,Payment related,Y,Y,56.0,4.87,1.0
ID0321,Stewart,2021-01-06,15:02:53,Payment related,Y,Y,121.0,3.95,3.0
ID0322,Greg,2021-01-06,15:02:53,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0323,Joe,2021-01-06,15:12:58,Contract related,Y,Y,72.0,6.0,1.0
ID0324,Greg,2021-01-06,15:12:58,Contract related,Y,Y,54.0,6.25,4.0
ID0325,Martha,2021-01-06,16:17:46,Admin Support,Y,Y,30.0,4.6,3.0
ID0326,Jim,2021-01-06,16:17:46,Payment related,Y,Y,44.0,1.07,2.0
ID0327,Greg,2021-01-06,16:22:05,Payment related,Y,N,97.0,1.97,4.0
ID0328,Jim,2021-01-06,16:22:05,Streaming,Y,Y,47.0,1.82,3.0
ID0329,Dan,2021-01-06,16:27:50,Streaming,Y,Y,53.0,1.72,3.0
ID0330,Dan,2021-01-06,16:27:50,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0331,Martha,2021-01-06,16:35:02,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0332,Jim,2021-01-06,16:35:02,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0333,Stewart,2021-01-06,16:39:22,Admin Support,Y,Y,81.0,3.75,3.0
ID0334,Diane,2021-01-06,16:39:22,Contract related,Y,Y,11.0,0.57,4.0
ID0335,Martha,2021-01-06,17:00:58,Payment related,Y,Y,48.0,0.88,5.0
ID0336,Stewart,2021-01-06,17:00:58,Contract related,Y,Y,37.0,6.9,5.0
ID0337,Martha,2021-01-06,17:19:41,Technical Support,Y,Y,115.0,2.57,4.0
ID0338,Greg,2021-01-06,17:19:41,Payment related,Y,Y,81.0,0.88,4.0
ID0339,Becky,2021-01-06,17:21:07,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0340,Jim,2021-01-06,17:21:07,Admin Support,Y,Y,12.0,3.2,5.0
ID0341,Stewart,2021-01-06,17:22:34,Admin Support,Y,Y,75.0,2.85,3.0
ID0342,Jim,2021-01-06,17:22:34,Contract related,Y,Y,42.0,1.28,4.0
ID0343,Greg,2021-01-06,17:24:00,Admin Support,Y,Y,96.0,1.75,5.0
ID0344,Stewart,2021-01-06,17:24:00,Payment related,Y,Y,58.0,1.85,5.0
ID0345,Dan,2021-01-07,9:04:19,Contract related,Y,Y,62.0,5.27,5.0
ID0346,Greg,2021-01-07,9:04:19,Payment related,Y,Y,74.0,2.17,5.0
ID0347,Becky,2021-01-07,9:07:12,Technical Support,Y,Y,26.0,1.17,3.0
ID0348,Diane,2021-01-07,9:07:12,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0349,Joe,2021-01-07,9:20:10,Technical Support,Y,Y,40.0,5.13,2.0
ID0350,Joe,2021-01-07,9:20:10,Streaming,Y,Y,12.0,4.9,3.0
ID0351,Joe,2021-01-07,10:14:53,Contract related,Y,Y,114.0,3.68,5.0
ID0352,Becky,2021-01-07,10:14:53,Contract related,Y,Y,85.0,3.48,4.0
ID0353,Diane,2021-01-07,10:23:31,Admin Support,Y,Y,52.0,1.92,5.0
ID0354,Greg,2021-01-07,10:23:31,Streaming,Y,Y,60.0,4.3,3.0
ID0355,Joe,2021-01-07,10:33:36,Admin Support,Y,Y,76.0,5.12,4.0
ID0356,Stewart,2021-01-07,10:33:36,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0357,Becky,2021-01-07,10:48:00,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0358,Joe,2021-01-07,10:48:00,Streaming,Y,Y,25.0,1.33,5.0
ID0359,Greg,2021-01-07,11:36:58,Streaming,Y,Y,37.0,2.53,3.0
ID0360,Dan,2021-01-07,11:36:58,Admin Support,Y,Y,71.0,5.68,3.0
ID0361,Jim,2021-01-07,11:42:43,Admin Support,Y,Y,76.0,4.62,1.0
ID0362,Stewart,2021-01-07,11:42:43,Technical Support,Y,Y,66.0,6.83,3.0
ID0363,Diane,2021-01-07,11:47:02,Admin Support,Y,Y,72.0,3.42,3.0
ID0364,Jim,2021-01-07,11:47:02,Admin Support,Y,Y,47.0,6.62,5.0
ID0365,Jim,2021-01-07,12:08:38,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0366,Greg,2021-01-07,12:08:38,Payment related,Y,Y,29.0,2.85,5.0
ID0367,Dan,2021-01-07,12:36:00,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0368,Becky,2021-01-07,12:36:00,Contract related,Y,Y,122.0,1.67,4.0
ID0369,Greg,2021-01-07,12:48:58,Technical Support,Y,Y,52.0,4.1,5.0
ID0370,Martha,2021-01-07,12:48:58,Admin Support,Y,Y,33.0,4.43,4.0
ID0371,Joe,2021-01-07,13:26:24,Payment related,Y,Y,123.0,2.4,3.0
ID0372,Greg,2021-01-07,13:26:24,Technical Support,Y,Y,23.0,2.05,4.0
ID0373,Becky,2021-01-07,13:30:43,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0374,Stewart,2021-01-07,13:30:43,Admin Support,Y,N,29.0,3.42,5.0
ID0375,Greg,2021-01-07,13:42:14,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0376,Becky,2021-01-07,13:42:14,Streaming,Y,Y,54.0,3.8,5.0
ID0377,Dan,2021-01-07,13:45:07,Streaming,Y,Y,14.0,4.72,4.0
ID0378,Dan,2021-01-07,13:45:07,Payment related,Y,Y,11.0,4.42,3.0
ID0379,Joe,2021-01-07,14:31:12,Payment related,Y,Y,84.0,4.98,1.0
ID0380,Martha,2021-01-07,14:31:12,Payment related,Y,Y,21.0,2.85,4.0
ID0381,Martha,2021-01-07,15:53:17,Technical Support,Y,N,81.0,5.17,3.0
ID0382,Dan,2021-01-07,15:53:17,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0383,Diane,2021-01-07,16:07:41,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0384,Stewart,2021-01-07,16:07:41,Technical Support,Y,Y,84.0,6.37,4.0
ID0385,Martha,2021-01-07,16:29:17,Streaming,Y,Y,118.0,3.58,2.0
ID0386,Becky,2021-01-07,16:29:17,Technical Support,Y,Y,35.0,6.25,2.0
ID0387,Dan,2021-01-07,16:40:48,Payment related,Y,Y,82.0,2.22,3.0
ID0388,Jim,2021-01-07,16:40:48,Streaming,Y,Y,119.0,3.05,4.0
ID0389,Jim,2021-01-07,17:03:50,Contract related,Y,Y,107.0,6.77,2.0
ID0390,Joe,2021-01-07,17:03:50,Contract related,Y,Y,86.0,0.7,4.0
ID0391,Diane,2021-01-07,17:39:50,Streaming,Y,Y,76.0,1.38,4.0
ID0392,Stewart,2021-01-07,17:39:50,Streaming,Y,N,78.0,3.12,3.0
ID0393,Jim,2021-01-07,17:47:02,Admin Support,Y,Y,118.0,0.55,3.0
ID0394,Diane,2021-01-07,17:47:02,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0395,Joe,2021-01-07,17:48:29,Admin Support,Y,Y,47.0,2.03,5.0
ID0396,Diane,2021-01-07,17:48:29,Admin Support,Y,Y,86.0,2.97,2.0
ID0397,Greg,2021-01-07,17:55:41,Technical Support,Y,Y,76.0,5.87,3.0
ID0398,Jim,2021-01-07,17:55:41,Payment related,Y,Y,32.0,3.38,4.0
ID0399,Joe,2021-01-08,9:00:00,Admin Support,Y,Y,98.0,3.55,5.0
ID0400,Jim,2021-01-08,9:00:00,Technical Support,Y,Y,86.0,0.62,4.0
ID0401,Diane,2021-01-08,9:24:29,Technical Support,Y,Y,37.0,1.08,3.0
ID0402,Greg,2021-01-08,9:24:29,Admin Support,Y,Y,15.0,4.45,5.0
ID0403,Diane,2021-01-08,9:47:31,Contract related,Y,Y,114.0,4.22,5.0
ID0404,Stewart,2021-01-08,9:47:31,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0405,Jim,2021-01-08,9:59:02,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0406,Martha,2021-01-08,9:59:02,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0407,Martha,2021-01-08,10:42:14,Streaming,Y,N,23.0,2.27,3.0
ID0408,Dan,2021-01-08,10:42:14,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0409,Joe,2021-01-08,10:49:26,Admin Support,Y,Y,69.0,5.68,3.0
ID0410,Stewart,2021-01-08,10:49:26,Contract related,Y,Y,15.0,6.17,4.0
ID0411,Becky,2021-01-08,10:49:26,Technical Support,Y,Y,119.0,5.47,3.0
ID0412,Becky,2021-01-08,10:49:26,Streaming,Y,Y,68.0,5.28,1.0
ID0413,Diane,2021-01-08,11:00:58,Contract related,Y,Y,115.0,6.17,3.0
ID0414,Joe,2021-01-08,11:00:58,Contract related,Y,Y,84.0,1.18,5.0
ID0415,Dan,2021-01-08,11:16:48,Contract related,Y,N,59.0,1.28,4.0
ID0416,Diane,2021-01-08,11:16:48,Technical Support,Y,N,112.0,3.57,4.0
ID0417,Dan,2021-01-08,11:16:48,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0418,Dan,2021-01-08,11:16:48,Admin Support,Y,Y,39.0,4.85,3.0
ID0419,Jim,2021-01-08,12:12:58,Streaming,Y,Y,31.0,6.58,5.0
ID0420,Dan,2021-01-08,12:12:58,Streaming,Y,Y,112.0,3.68,2.0
ID0421,Greg,2021-01-08,12:14:24,Streaming,Y,Y,49.0,2.42,4.0
ID0422,Greg,2021-01-08,12:14:24,Technical Support,Y,Y,18.0,6.63,3.0
ID0423,Stewart,2021-01-08,12:38:53,Technical Support,Y,Y,80.0,2.72,4.0
ID0424,Dan,2021-01-08,12:38:53,Admin Support,Y,Y,57.0,2.55,3.0
ID0425,Stewart,2021-01-08,12:48:58,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0426,Diane,2021-01-08,12:48:58,Contract related,Y,N,87.0,6.3,4.0
ID0427,Diane,2021-01-08,13:10:34,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0428,Greg,2021-01-08,13:10:34,Streaming,Y,Y,81.0,5.93,3.0
ID0429,Joe,2021-01-08,13:10:34,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0430,Jim,2021-01-08,13:10:34,Streaming,Y,Y,47.0,2.18,5.0
ID0431,Joe,2021-01-08,13:17:46,Streaming,Y,Y,57.0,6.25,4.0
ID0432,Becky,2021-01-08,13:17:46,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0433,Joe,2021-01-08,13:43:41,Contract related,Y,Y,104.0,3.92,4.0
ID0434,Becky,2021-01-08,13:43:41,Admin Support,Y,Y,16.0,5.77,3.0
ID0435,Greg,2021-01-08,15:37:26,Streaming,Y,Y,37.0,4.22,4.0
ID0436,Diane,2021-01-08,15:37:26,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0437,Stewart,2021-01-08,15:43:12,Technical Support,Y,Y,61.0,2.1,4.0
ID0438,Stewart,2021-01-08,15:43:12,Admin Support,Y,N,41.0,3.17,4.0
ID0439,Diane,2021-01-08,15:53:17,Streaming,Y,Y,40.0,1.35,4.0
ID0440,Diane,2021-01-08,15:53:17,Admin Support,Y,Y,55.0,5.35,2.0
ID0441,Greg,2021-01-08,15:54:43,Admin Support,Y,Y,92.0,0.88,3.0
ID0442,Dan,2021-01-08,15:54:43,Contract related,Y,Y,118.0,1.63,5.0
ID0443,Dan,2021-01-08,16:37:55,Streaming,Y,Y,82.0,5.72,3.0
ID0444,Dan,2021-01-08,16:37:55,Streaming,Y,Y,83.0,1.33,3.0
ID0445,Jim,2021-01-08,18:00:00,Payment related,Y,Y,78.0,5.22,2.0
ID0446,Diane,2021-01-08,18:00:00,Payment related,Y,N,111.0,5.23,5.0
ID0447,Jim,2021-01-09,9:07:12,Contract related,Y,Y,107.0,5.37,4.0
ID0448,Martha,2021-01-09,9:07:12,Streaming,Y,Y,108.0,4.05,2.0
ID0449,Greg,2021-01-09,9:24:29,Payment related,Y,Y,97.0,2.65,5.0
ID0450,Dan,2021-01-09,9:24:29,Streaming,Y,Y,31.0,6.33,5.0
ID0451,Martha,2021-01-09,9:34:34,Payment related,Y,Y,20.0,1.82,4.0
ID0452,Jim,2021-01-09,9:34:34,Admin Support,Y,Y,110.0,6.88,3.0
ID0453,Dan,2021-01-09,10:22:05,Technical Support,Y,Y,86.0,5.03,5.0
ID0454,Becky,2021-01-09,10:22:05,Streaming,Y,Y,77.0,2.18,4.0
ID0455,Diane,2021-01-09,10:29:17,Streaming,Y,Y,119.0,6.78,3.0
ID0456,Martha,2021-01-09,10:29:17,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0457,Jim,2021-01-09,10:32:10,Technical Support,Y,Y,13.0,3.1,3.0
ID0458,Stewart,2021-01-09,10:32:10,Payment related,Y,Y,106.0,2.45,5.0
ID0459,Joe,2021-01-09,10:58:05,Payment related,Y,Y,35.0,5.42,3.0
ID0460,Martha,2021-01-09,10:58:05,Contract related,Y,N,46.0,5.38,3.0
ID0461,Stewart,2021-01-09,11:05:17,Admin Support,Y,N,24.0,6.25,3.0
ID0462,Stewart,2021-01-09,11:05:17,Streaming,Y,Y,88.0,6.55,5.0
ID0463,Joe,2021-01-09,11:11:02,Admin Support,Y,Y,81.0,2.7,3.0
ID0464,Jim,2021-01-09,11:11:02,Payment related,Y,Y,96.0,4.55,3.0
ID0465,Becky,2021-01-09,11:16:48,Admin Support,Y,Y,46.0,6.08,3.0
ID0466,Dan,2021-01-09,11:16:48,Contract related,Y,Y,25.0,1.67,4.0
ID0467,Stewart,2021-01-09,11:25:26,Admin Support,Y,Y,81.0,2.12,4.0
ID0468,Dan,2021-01-09,11:25:26,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0469,Dan,2021-01-09,11:48:29,Technical Support,Y,Y,97.0,6.83,1.0
ID0470,Martha,2021-01-09,11:48:29,Technical Support,Y,Y,116.0,3.27,5.0
ID0471,Joe,2021-01-09,11:48:29,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0472,Dan,2021-01-09,11:48:29,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0473,Becky,2021-01-09,11:48:29,Payment related,Y,Y,87.0,5.75,5.0
ID0474,Dan,2021-01-09,11:48:29,Technical Support,Y,Y,43.0,0.58,4.0
ID0475,Greg,2021-01-09,11:55:41,Contract related,Y,Y,102.0,4.8,3.0
ID0476,Dan,2021-01-09,11:55:41,Payment related,Y,Y,95.0,5.82,5.0
ID0477,Dan,2021-01-09,12:31:41,Technical Support,Y,Y,108.0,4.75,3.0
ID0478,Dan,2021-01-09,12:31:41,Admin Support,Y,Y,80.0,2.18,4.0
ID0479,Diane,2021-01-09,12:33:07,Payment related,Y,Y,61.0,0.6,5.0
ID0480,Greg,2021-01-09,12:33:07,Contract related,Y,Y,18.0,5.08,5.0
ID0481,Joe,2021-01-09,12:40:19,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0482,Becky,2021-01-09,12:40:19,Admin Support,Y,N,10.0,0.9,4.0
ID0483,Diane,2021-01-09,12:50:24,Payment related,Y,Y,92.0,2.42,3.0
ID0484,Jim,2021-01-09,12:50:24,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0485,Becky,2021-01-09,13:03:22,Contract related,Y,Y,120.0,4.47,1.0
ID0486,Dan,2021-01-09,13:03:22,Technical Support,Y,Y,63.0,4.98,3.0
ID0487,Becky,2021-01-09,13:39:22,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0488,Joe,2021-01-09,13:39:22,Streaming,Y,Y,101.0,5.5,3.0
ID0489,Joe,2021-01-09,13:59:31,Payment related,Y,Y,105.0,1.33,1.0
ID0490,Joe,2021-01-09,13:59:31,Contract related,Y,Y,21.0,1.63,4.0
ID0491,Joe,2021-01-09,14:12:29,Payment related,Y,Y,34.0,5.17,4.0
ID0492,Stewart,2021-01-09,14:12:29,Technical Support,Y,Y,78.0,3.42,1.0
ID0493,Diane,2021-01-09,14:19:41,Streaming,Y,Y,44.0,2.9,3.0
ID0494,Joe,2021-01-09,14:19:41,Admin Support,Y,Y,98.0,1.72,1.0
ID0495,Martha,2021-01-09,14:51:22,Payment related,Y,Y,23.0,3.38,1.0
ID0496,Stewart,2021-01-09,14:51:22,Admin Support,Y,Y,28.0,6.33,3.0
ID0497,Joe,2021-01-09,15:43:12,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0498,Martha,2021-01-09,15:43:12,Admin Support,Y,Y,43.0,1.05,5.0
ID0499,Stewart,2021-01-09,16:58:05,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0500,Martha,2021-01-09,16:58:05,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0501,Diane,2021-01-09,17:05:17,Payment related,Y,Y,119.0,0.83,4.0
ID0502,Dan,2021-01-09,17:05:17,Payment related,Y,Y,32.0,2.9,5.0
ID0503,Greg,2021-01-09,17:21:07,Streaming,Y,N,50.0,4.28,3.0
ID0504,Jim,2021-01-09,17:21:07,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0505,Joe,2021-01-09,17:22:34,Payment related,Y,Y,35.0,4.77,4.0
ID0506,Jim,2021-01-09,17:22:34,Contract related,Y,Y,27.0,2.72,3.0
ID0507,Stewart,2021-01-09,17:24:00,Streaming,Y,Y,121.0,3.33,4.0
ID0508,Becky,2021-01-09,17:24:00,Streaming,Y,Y,42.0,6.97,2.0
ID0509,Greg,2021-01-09,17:28:19,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0510,Dan,2021-01-09,17:28:19,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0511,Greg,2021-01-09,17:32:38,Payment related,Y,Y,107.0,1.08,5.0
ID0512,Martha,2021-01-09,17:32:38,Streaming,Y,Y,116.0,3.52,4.0
ID0513,Dan,2021-01-09,17:42:43,Technical Support,Y,N,60.0,2.1,3.0
ID0514,Jim,2021-01-09,17:42:43,Payment related,Y,Y,116.0,4.63,4.0
ID0515,Stewart,2021-01-10,9:00:00,Payment related,Y,Y,19.0,6.18,5.0
ID0516,Martha,2021-01-10,9:00:00,Contract related,Y,Y,75.0,5.83,3.0
ID0517,Becky,2021-01-10,9:08:38,Admin Support,Y,Y,23.0,0.8,3.0
ID0518,Diane,2021-01-10,9:08:38,Technical Support,Y,Y,69.0,3.88,3.0
ID0519,Jim,2021-01-10,10:06:14,Streaming,Y,Y,64.0,4.38,5.0
ID0520,Martha,2021-01-10,10:06:14,Streaming,Y,Y,117.0,3.38,3.0
ID0521,Jim,2021-01-10,10:35:02,Streaming,Y,Y,12.0,6.57,4.0
ID0522,Diane,2021-01-10,10:35:02,Admin Support,Y,Y,102.0,2.63,4.0
ID0523,Dan,2021-01-10,11:11:02,Technical Support,Y,Y,46.0,6.53,4.0
ID0524,Martha,2021-01-10,11:11:02,Streaming,Y,N,47.0,1.45,4.0
ID0525,Dan,2021-01-10,11:18:14,Streaming,Y,Y,98.0,2.38,4.0
ID0526,Jim,2021-01-10,11:18:14,Contract related,Y,Y,84.0,4.28,4.0
ID0527,Greg,2021-01-10,11:29:46,Streaming,Y,Y,12.0,2.22,3.0
ID0528,Greg,2021-01-10,11:29:46,Payment related,Y,Y,88.0,3.43,4.0
ID0529,Stewart,2021-01-10,11:31:12,Contract related,Y,Y,97.0,5.88,1.0
ID0530,Joe,2021-01-10,11:31:12,Admin Support,Y,Y,51.0,5.93,3.0
ID0531,Becky,2021-01-10,11:47:02,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0532,Dan,2021-01-10,11:47:02,Streaming,Y,Y,106.0,2.62,4.0
ID0533,Diane,2021-01-10,12:27:22,Admin Support,Y,Y,34.0,3.87,4.0
ID0534,Stewart,2021-01-10,12:27:22,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0535,Dan,2021-01-10,12:33:07,Technical Support,Y,Y,51.0,5.55,3.0
ID0536,Greg,2021-01-10,12:33:07,Technical Support,Y,Y,74.0,4.9,4.0
ID0537,Greg,2021-01-10,12:56:10,Contract related,Y,Y,29.0,1.27,3.0
ID0538,Martha,2021-01-10,12:56:10,Admin Support,Y,Y,123.0,6.25,3.0
ID0539,Becky,2021-01-10,13:13:26,Contract related,Y,Y,100.0,0.68,4.0
ID0540,Dan,2021-01-10,13:13:26,Streaming,Y,Y,43.0,6.88,3.0
ID0541,Becky,2021-01-10,13:48:00,Technical Support,Y,Y,24.0,4.48,4.0
ID0542,Jim,2021-01-10,13:48:00,Streaming,Y,Y,78.0,6.23,4.0
ID0543,Joe,2021-01-10,13:52:19,Payment related,Y,Y,28.0,6.12,5.0
ID0544,Joe,2021-01-10,13:52:19,Admin Support,Y,Y,36.0,1.47,3.0
ID0545,Joe,2021-01-10,14:09:36,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0546,Jim,2021-01-10,14:09:36,Payment related,Y,Y,10.0,4.53,2.0
ID0547,Dan,2021-01-10,14:16:48,Streaming,Y,Y,43.0,6.7,3.0
ID0548,Stewart,2021-01-10,14:16:48,Technical Support,Y,Y,19.0,0.63,3.0
ID0549,Diane,2021-01-10,14:25:26,Admin Support,Y,Y,74.0,6.57,3.0
ID0550,Jim,2021-01-10,14:25:26,Streaming,Y,Y,71.0,4.08,1.0
ID0551,Joe,2021-01-10,14:32:38,Admin Support,Y,Y,117.0,6.27,5.0
ID0552,Joe,2021-01-10,14:32:38,Contract related,Y,Y,61.0,5.02,3.0
ID0553,Joe,2021-01-10,14:58:34,Contract related,Y,Y,118.0,3.33,3.0
ID0554,Martha,2021-01-10,14:58:34,Admin Support,Y,Y,87.0,4.3,4.0
ID0555,Diane,2021-01-10,15:56:10,Payment related,Y,Y,48.0,1.1,4.0
ID0556,Joe,2021-01-10,15:56:10,Contract related,Y,Y,112.0,2.23,1.0
ID0557,Stewart,2021-01-10,16:00:29,Contract related,Y,Y,99.0,2.73,5.0
ID0558,Becky,2021-01-10,16:00:29,Technical Support,Y,Y,103.0,2.93,4.0
ID0559,Joe,2021-01-10,16:37:55,Payment related,Y,Y,102.0,0.63,5.0
ID0560,Joe,2021-01-10,16:37:55,Payment related,Y,Y,74.0,6.93,5.0
ID0561,Greg,2021-01-10,16:37:55,Payment related,Y,Y,28.0,1.48,1.0
ID0562,Joe,2021-01-10,16:37:55,Contract related,Y,Y,64.0,2.55,4.0
ID0563,Diane,2021-01-10,16:42:14,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID0564,Becky,2021-01-10,16:42:14,Payment related,Y,Y,81.0,6.6,4.0
ID0565,Becky,2021-01-10,16:58:05,Streaming,Y,Y,121.0,1.07,3.0
ID0566,Joe,2021-01-10,16:58:05,Technical Support,Y,Y,117.0,2.85,4.0
ID0567,Diane,2021-01-10,17:24:00,Payment related,Y,Y,55.0,4.23,4.0
ID0568,Stewart,2021-01-10,17:24:00,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0569,Becky,2021-01-10,17:25:26,Streaming,Y,Y,79.0,2.5,3.0
ID0570,Martha,2021-01-10,17:25:26,Technical Support,Y,Y,120.0,2.15,1.0
ID0571,Stewart,2021-01-10,17:31:12,Contract related,Y,Y,50.0,2.68,2.0
ID0572,Martha,2021-01-10,17:31:12,Admin Support,Y,N,15.0,3.05,1.0
ID0573,Dan,2021-01-10,17:35:31,Streaming,Y,Y,10.0,4.97,3.0
ID0574,Greg,2021-01-10,17:35:31,Technical Support,Y,Y,110.0,4.23,3.0
ID0575,Greg,2021-01-10,17:39:50,Payment related,Y,Y,69.0,0.78,3.0
ID0576,Jim,2021-01-10,17:39:50,Contract related,Y,N,122.0,2.8,1.0
ID0577,Diane,2021-01-10,17:48:29,Contract related,Y,Y,47.0,0.97,3.0
ID0578,Greg,2021-01-10,17:48:29,Technical Support,Y,N,124.0,6.77,5.0
ID0579,Martha,2021-01-11,9:30:14,Streaming,Y,Y,92.0,2.02,3.0
ID0580,Becky,2021-01-11,9:30:14,Payment related,Y,Y,110.0,5.53,2.0
ID0581,Stewart,2021-01-11,9:37:26,Streaming,Y,Y,84.0,2.42,4.0
ID0582,Stewart,2021-01-11,9:37:26,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID0583,Diane,2021-01-11,9:38:53,Admin Support,Y,Y,81.0,4.35,5.0
ID0584,Greg,2021-01-11,9:38:53,Payment related,Y,Y,116.0,2.15,4.0
ID0585,Diane,2021-01-11,9:38:53,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID0586,Joe,2021-01-11,9:38:53,Streaming,Y,Y,63.0,4.15,3.0
ID0587,Dan,2021-01-11,9:48:58,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID0588,Joe,2021-01-11,9:48:58,Streaming,Y,Y,30.0,4.52,3.0
ID0589,Diane,2021-01-11,10:04:48,Admin Support,Y,Y,22.0,5.7,3.0
ID0590,Stewart,2021-01-11,10:04:48,Technical Support,Y,Y,31.0,5.33,3.0
ID0591,Diane,2021-01-11,10:13:26,Payment related,Y,Y,47.0,2.53,3.0
ID0592,Dan,2021-01-11,10:13:26,Technical Support,Y,Y,88.0,4.57,3.0
ID0593,Martha,2021-01-11,10:20:38,Streaming,Y,Y,106.0,3.65,4.0
ID0594,Diane,2021-01-11,10:20:38,Payment related,Y,Y,70.0,1.45,5.0
ID0595,Martha,2021-01-11,10:26:24,Payment related,Y,Y,77.0,5.62,3.0
ID0596,Joe,2021-01-11,10:26:24,Streaming,Y,Y,82.0,6.68,3.0
ID0597,Greg,2021-01-11,10:32:10,Contract related,Y,Y,84.0,4.75,3.0
